GRANGRUP,GRUPO,SUBGRUPO,VARIEDAD,CODOCUPA,DESOCUPA
7,2,3,11,723,OPERADOR DE MAQUINA DE TRITURAR MADERA
7,2,3,12,723,OPERADOR DE PASTA PARA PAPEL EN GENERAL
7,2,3,13,723,PASTA DE PAPEL LAURENTE
7,2,3,14,723,REFINADOR DE PASTA DE PAPEL
7,2,3,15,723,"TRAPERO,PREPARACION DE PASTA PARA PAPEL"
7,2,4,0,724,OBREROS DE LA FABRICACION DE PAPEL
7,2,4,1,724,"CONDUCTOR DE CHAROLADORA, PAPEL"
7,2,4,2,724,"CONDUCTOR DE ENGOMADORA, PAPEL"
7,2,4,3,724,"CONDUCTOR DE GOFRADORA, PAPEL"
7,2,4,4,724,"CONDUCTOR DE ONDULADORA, PAPEL"
7,2,4,5,724,"CONDUCTOR DE PARAFINADORA, PAPEL"
7,2,4,6,724,OPERADOR DE CALANDRIA DE PAPEL
7,2,4,7,724,"OPERADOR MAQUINA DE FABRICAR PAPEL, FASE HUMEDA, FASE SECA"
7,2,4,8,724,OPERADOR DE MAQUINA DE APRESTAR PAPEL
7,2,4,9,724,"OPERADOR DE MAQUINA PARA SECADO Y ENROLLADO, PAPEL"
7,2,4,10,724,"PAPELERO, FABRICACION A MANO"
7,2,4,11,724,PLISADOR DE PAPEL
7,2,4,12,724,SATINADOR-CALANDRADOR DE PAPEL
7,3,0,0,730,EROS DE LOS TRATAMIENTOS QUIMICOS Y TRABAJADORES ASIMILADOS
7,3,1,0,731,"OPERADORES DE MAQUINA QUEBRANTADORA, TRITURADORA Y MEZCLADOR"
7,3,1,1,731,"MOLEDOR, PROCEDIMIENTOS QUIMICOS AFINES"
7,3,1,2,731,"MOLINERO, TRATAMIENTO DE PRODUCTOS QUIMICOS AFINES"
7,3,1,3,731,OPERADOR DE BATIDORA DE HELICE
7,3,1,4,731,"OPERADOR DE MAQUINA MEZCLADORA, TRATAMIENTO QUIMICO AFINES"
7,3,1,5,731,"OPERADOR DE QUEBRANTADORA, TRATAMIENTO QUIMICOS AFINES"
7,3,1,6,731,"TRITURADOR-PULPERIZADOR, PROCEDIMIENTOS QUIMICOS Y AFINES"
7,3,2,0,732,"OPERAR. INSTALACIONES TERMICAS, PARA TRATAMIENTO QUIMICOS"
7,3,2,1,732,"CALCINADOR, TRATAMIENTOS QUIMICOS Y AFINES"
7,3,2,2,732,"COCEDOR, TRATAMIENTOS QUIMICOS Y AFINES"
7,3,2,3,732,"CUADRISTA (DE SISTESIS, GAS)"
7,3,2,4,732,DESHIDRATADOR DE DISOLUCIONES QUIMICOS POR PULVERIZACION
7,3,2,5,732,"HORNERO, FABRICACION DE ELECTRODOS"
7,3,2,6,732,"HORNERO, HORNOS CALCINACION, TRATAMIENTOS QUIMICOS Y AFINES"
7,3,2,7,732,"OPERADOR DE AUTOCLAVE, TRATAMIENTOS QUIMICOS Y AFINES"
7,3,2,8,732,"OPERADOR DE CALDERA, TRATAMIENTOS QUIMICOS Y AFINES"
7,3,2,9,732,"OPERADOR HORNOS CALCINACION, TRATAMIENTOS QUIMICOS Y AFINES"
7,3,2,10,732,"OPERADOR DE MARMITA, TRATAMIENTOS QUIMICOS Y AFINES"
7,3,2,11,732,"OPERADOR DE SECADOR, TRATAMIENTOS QUIMICOS Y AFINES"
7,3,2,12,732,"PULVERIZADOR,DESHIDRATADOR DE DISOLUCIONES QUIMICAS"
7,3,2,13,732,"SECADOR PRODUCTOS QUIMICOS, SECADOR CINTA TRANSPORTADORA"
7,3,2,14,732,"TOSTADOR, TRATAMIENTOS QUIMICOS Y AFINES"
7,3,3,0,733,OPERADORES DE APARATOS DE FILTRACION Y SEPARACION
7,3,3,1,733,CRIBADOR DE PRODUCTOS QUIMICOS
7,3,3,2,733,"DESHIDRATADOR PETROLEO CRUDO, CAMPOS EXTRACCION"
7,3,3,3,733,"OBRERO TRATAM. PETROLEO CRUDO, CAMPOS EXTRACCION"
7,3,3,4,733,OPERADOR DE CENTRIFUGADORA
7,3,3,5,733,OPERADOR DE FILTRO-PRENSA
7,3,3,6,733,OPERADOR DE FILTRO DE TAMBOR GIRATORIO
7,3,3,7,733,"OPERAD SEPARADORA CENTRIFUGADORA, TRATAMIENTO QUIMICO Y AFIN"
7,3,3,8,733,"TAMIZADOR, TRATAMIENTOS QUIMICOS Y AFINES"
7,3,4,0,734,OPERADORES APARATOS DE DESTILACION Y DE REACCION
7,3,4,1,734,"DESTILADOR PRODUCTOS QUIMICOS, EXCEPTO PETROLEO"
7,3,4,2,734,"DESTILADOR PRODUCTOS QUIMICOS, EXCEPTO PETROLEO, ALAMBIQUE F"
7,3,4,3,734,DESTILADOR DE MADERA
7,3,4,4,734,DESTILADOR DE TREMENTINA DE MADERA
7,3,4,5,734,DESTILADOR DE RESINA DE TREMENTINA
7,3,4,6,734,"DESTILADOR, BEBIDAS ALCOHOL, PERFUMERIA, GLICERINA"
7,3,4,7,734,"LICORISTA, DESTILACION"
7,3,4,8,734,"OPERADOR DE APARATOS REACCION, CONVERSION PRODUCTOS QUIMICOS"
7,3,4,9,734,OPERADOR DE EVAPORADOR
7,3,4,10,734,REFINADOR DE TREMENTINA
7,3,5,0,735,OBREROS DEL REFINO DEL PETROLEO
7,3,5,1,735,"BOMBERO, REFINO DEL PETROLEO"
7,3,5,2,735,DESTILADOR DEL PETROLEO
7,3,5,3,735,"DESULFURADOR, REFINO DEL PETROLEO"
7,3,5,4,735,DESULFURADOR HIDROCABUROS
7,3,5,5,735,"MEZCLADOR, REFINO DEL PETROLEO"
7,3,5,6,735,OPERADOR DE CUADRO DE CONTROL REFINO DEL PETROLEO
7,3,5,7,735,OPERADOR DE FILTROS DE PARAFINA
7,3,5,8,735,"OPERADOR DE TURBINAS, REFINO DEL PETROLEO"
7,3,5,9,735,"REFINO DEL PETROLEO,BOMBERO"
7,3,6,0,736,"HILADOR DE FIBRAS ARTIFICIALES, EXCEPTO VIDRIOS"
7,3,6,1,736,HILADOR DE NYLON
7,3,6,2,736,HILADOR DE RAYON Y SIMILARES
7,3,7,0,737,OBREROS TRATAMIENTOS QUIMICOS Y TRABAJADORES ASIMILADOS N.E.
7,3,7,1,737,AHUMADOR DE LATEX
7,3,7,2,737,"CARBONERO, CARBON VEGETAL"
7,3,7,3,737,"HORNERO, COQUERIA"
7,3,7,4,737,LAVADOR DE MATERIAS QUIMICAS
7,3,7,5,737,OBREROS DE LA COAGULACION DE LATEX
7,3,7,6,737,OBREROS TRATAMIENTO QUIMICO DE MATERIALES RADIACTIVOS
7,3,7,7,737,OBREROS DEL TRATAMIENTO DE DESECHOS RADIACTIVOS
7,3,7,8,737,OBREROS EN LA FABRICACION DE ABONOS
7,3,7,9,737,OBREROS EN LA FABRICACION DE ACIDOS
7,3,7,10,737,"OBRERO, FABRICACION COLORANTES, TINTES, PINTURAS, BARNICES"
7,3,7,11,737,"OBRERO, FABRICACION DE CARUSA"
7,3,7,12,737,"OBRERO, FABRICACION DE MINIO"
7,3,7,13,737,"OBRERO, FABRICACION HIDROGENO, OXIGENO, ACETILENO, OTROS"
7,3,7,14,737,"OBRERO, FABRICACION DE EXPLOSIVOS"
7,3,7,15,737,"OBRERO, FABRICACION DE COMPRIMIDOS Y GRAGEAS"
7,3,7,16,737,OPERADOR DE BATERIA DE GAS DE HULLA
7,3,7,17,737,"OPERADOR DE COQUERIA, CARBON DE COQUE"
7,3,7,18,737,"OPERADOR DE EQUIPO ELECTRONICO,TRATAMIENTOS QUIMICOS"
7,3,7,19,737,OPERADOR DE PLANTA PARA LICUEFACCION DE GAS
7,3,7,20,737,PREPARADOR DE ALMIDON
7,3,7,21,737,PREPARADOR DE GLUCOSA
7,3,7,22,737,PREPARADOR DE PIGMENTOS
7,4,0,0,740,"HILANDEROS, TEJEDORES, TINTOREROS Y TRABAJADORES ASIM."
7,4,1,0,741,PREPARADORES DE FIBRAS
7,4,1,1,741,ALIMENTADORES DE CARDAS
7,4,1,2,741,BATIDOR DE FIBRA
7,4,1,3,741,CANALERO TEXTIL
7,4,1,4,741,CARDADOR DE FIBRAS
7,4,1,5,741,CLASIFICADOR DE FIBRA
7,4,1,6,741,DESFIBRADOR DE LINO O YUTE
7,4,1,7,741,"DESMOTADOR, TEXTIL"
7,4,1,8,741,"DESPEPITADOR, ALGODON"
7,4,1,9,741,DIABLERO
7,4,1,10,741,EMBORRADOR DE LANA
7,4,1,11,741,ESCOGEDOR DE FIBRA
7,4,1,12,741,ESPAPADOR
7,4,1,13,741,ESTIRADOR DE FIBRA
7,4,1,14,741,LAVADOR DE LANA
7,4,1,15,741,MANUARERA
7,4,1,16,741,MEZCLADOR DE FIBRA
7,4,1,17,741,"MOTOSA O RAPARADORA, SEDA"
7,4,1,18,741,NAPADOR DE FIBRA
7,4,1,19,741,PEINADOR DE FIBRA
7,4,1,20,741,RASTRILLADOR DE LINO
7,4,1,21,741,TORCEDOR DE MECHAS
7,4,1,22,741,TRIADOR DE FIBRA
7,4,2,0,742,HILANDEROS Y BOBINADORES
7,4,2,1,742,"ASPEADOR, TEXTIL"
7,4,2,2,742,"BOBINADOR, TEXTIL"
7,4,2,3,742,"DEVANADOR, TEXTIL"
7,4,2,4,742,"ENCARRETADOR, TEXTIL"
7,4,2,5,742,HILADOR DE TORNO
7,4,2,6,742,"HILANDERO, HILO E HILAZA"
7,4,2,7,742,"OVILLADOR, TEXTIL"
7,4,2,8,742,"PELOTERO, TEXTIL"
7,4,2,9,742,PLEGADOR DE HILOS
7,4,2,10,742,RETORCEDOR DE HILO O HILAZA
7,4,2,11,742,"RODETERO, TEXTIL"
7,4,2,12,742,TORCEDOR DE HILO O HILAZA
7,4,2,13,742,TRASCANADOR DE MADEJAS
7,4,2,14,742,OBRERO TEXTIL
7,4,3,0,743,AJUSTADORES TELARES Y PREPARAD. CARTONES PARA TEJIDOS
7,4,3,1,743,AJUSTADOR DE MAQUINA PARA TEJIDOS DE PUNTO
7,4,3,2,743,"AJUSTADOR DE PEINES, TELARES"
7,4,3,3,743,AJUSTADOR DE TELARES
7,4,3,4,743,AJUSTADOR DE TELAR JACQUARD
7,4,3,5,743,COPISTA DE DISE¥OS PARA CARTONES JACQUARD
7,4,3,6,743,ENLAZADOR DE CARTONES JACQUARD
7,4,3,7,743,OPERADOR DE MAQUINAS DE REPRODUCCION CARTONES PARA TEJIDOS
7,4,3,8,743,PICADOR DE CARTONES JACQUARD
7,4,4,0,744,TEJEDORES A MANO EN TELAR
7,4,4,1,744,TEJEDOR DE ALFOMBRAS A MANO
7,4,4,2,744,TEJEDOR DE ALFOMBRAS EN TELAR ACCIONADO A MANO
7,4,4,3,744,"TEJEDOR DE TAPICES,EN TELAR ACCIONADO A MANO"
7,4,4,4,744,TEJEDOR DE TELAR A MANO
7,4,4,5,744,TEJEDOR PONCHOS O MANTAS TELAR ACCIONADO A MANO
7,4,5,0,745,"TEJEDORES A MAQUINA,CONTROLADORES Y REPARADORES"
7,4,5,1,745,CONFECCIONADOR DE VELOS Y MANTILLAS A MAQUINA
7,4,5,2,745,COMPROBADOR DE TEJIDOS
7,4,5,3,745,CONTROLADOR DE TEJIDOS
7,4,5,4,745,CONTROLADOR DE MAQUINA LECTORA TEJEDORA(ALFOMBRAS)
7,4,5,5,745,RECONTADORA DE ALFOMBRAS
7,4,5,6,745,REMENDADOR DE TEJIDOS
7,4,5,7,745,REPARADORA DE ALFOMBRAS
7,4,5,8,745,"REVISOR DE TEJIDOS, OBREROS"
7,4,5,9,745,TEJEDOR DE ALFOMBRA A MAQUINA
7,4,5,10,745,TEJEDOR DE REDES
7,4,5,11,745,TEJEDOR DE TUL
7,4,5,12,745,TEJEDOR DE TELAR MECANICO
7,4,5,13,745,TEJEDOR DE TELAR JACQUARD
7,4,5,14,745,URDIDOR
7,4,5,15,745,ZURCIDOR DE TEJIDOS
7,4,6,0,746,TEJEDORES DE PUNTO A MAQUINA
7,4,6,1,746,"CALCETERO,TEJEDOR A MAQUINA"
7,4,6,2,746,CONFECCIONADOR DE TEJIDOS DE PUNTO
7,4,6,3,746,OPERADOR DE MAQUINA DE TRICOT
7,4,6,4,746,"TEJEDOR A MAQUINA, GENEROS DE PUNTO"
7,4,6,5,746,"TEJEDOR A MAQUINA, CALCETERIA"
7,4,6,6,746,"TEJEDOR DE CALCETERIA, CON BASTIDOR MECANICO"
7,4,6,7,746,TEJEDOR DE PUNTO EN MAQUINA HILAN O RASCHEL
7,4,7,0,747,TEJEDORES DE PUNTO A MANO
7,4,7,1,747,CALCETERO A MANO
7,4,7,2,747,TEJEDOR DE PUNTO EN BASTIDOR MANUAL
7,4,7,3,747,TEJEDOR DE PUNTO EN MAQUINA ACCIONADA A MANO
7,4,7,4,747,TEJEDOR DE PUNTO A MANO
7,4,8,0,748,"BLANQUEAD., TINTOREROS Y TRAB. EN ACABADO PROD.TEXTIL"
7,4,8,1,748,ACABADOR DE TEJIDOS
7,4,8,2,748,ADEREZADOR DE SEDA
7,4,8,3,748,APRESTADOR DE TEJIDOS
7,4,8,4,748,BLANQUEADOR
7,4,8,5,748,CARBONIZADOR DE LANA
7,4,8,6,748,CARGADOR DE SEDA
7,4,8,7,748,CEPILLADOR DE PANA
7,4,8,8,748,DESBORRADOR DE TEXTILES
7,4,8,9,748,DESCRUDADOR DE PRODUCTOS TEXTILES
7,4,8,10,748,DESGOMADOR DE SEDA
7,4,8,11,748,ENCOGEDOR DE PRODUCTOS TEXTILES
7,4,8,12,748,"ENCOLADOR, TEXTILES"
7,4,8,13,748,"GASEADOR, TEXTILES"
7,4,8,14,748,IMPERMEABILIZADOR DE PRODUCTOS TEXTILES
7,4,8,15,748,IMPREGNADOR DE PRODUCTOS TEXTILES
7,4,8,16,748,LAVADOR DE HILADOS Y PRODUCTOS TEXTILES
7,4,8,17,748,"OPERADOR DE CALANDRIAS,TEJIDOS"
7,4,8,18,748,PERCHADOR DE TEXTILES
7,4,8,19,748,PILATERO O BATANERO
7,4,8,20,748,PLANCHADOR DE GENEROS ACABADOS
7,4,8,21,748,PREPARADOR DE APRESTOS TEXTILES
7,4,8,22,748,"PULIDOR,TEXTILES"
7,4,8,23,748,SANFORIZADOR
7,4,8,24,748,"SECADOR,FABRICACION DE TEXTILES"
7,4,8,25,748,TINTORERO DE FIBRAS
7,4,8,26,748,TINTORERO DE HILADOS
7,4,8,27,748,TINTORERO DE ROPAS
7,4,8,28,748,TINTORERO DE TEJIDOS
7,4,9,0,749,"HILANDEROS, TEJEDORES, TINTOREROS Y TRABAJADORES ASIMILADOS,"
7,4,9,1,749,CONFECCIONADOR DE CONOS DE FIELTRO PARA SOMBREROS
7,4,9,2,749,CORDONERO A MANO
7,4,9,3,749,CORDONERO A MAQUINA
7,4,9,4,749,ENCAJADERO A MANO
7,4,9,5,749,FLEQUERO A MAQUINA
7,4,9,6,749,FLEQUERO A MANO
7,4,9,7,749,GALONERO A MAQUINA
7,4,9,8,749,GANCHILLERO A MANO
7,4,9,9,749,HORMADOR DE BOINAS
7,4,9,10,749,MALLERO
7,4,9,11,749,MONTADOR DE REDES A MANO
7,4,9,12,749,"HILANDEROS, TEJEDORES, TINTOREROS, TRABAJADORES ASIMILADOS Y"
7,4,9,13,749,PASAMANERO A MANO
7,4,9,14,749,PASAMANERO A MAQUINA
7,4,9,15,749,"PREPARADOR DE FIELTRO, A MAQUINA"
7,4,9,16,749,FEDERO A MANO
7,4,9,17,749,TEJEDOR DE REDES A MANO
7,4,9,18,749,TEJE PULSERAS
7,5,0,0,750,"OBREROS DE LA PREPARACION, CURTIDO Y TRATAMIENTO DE PIELES"
7,5,1,0,751,CURTIDORES Y PELLEJEROS
7,5,1,1,751,ADOBADOR DE CUEROS
7,5,1,2,751,CLASIFICADOR DE CUEROS Y PELLEJOS
7,5,1,3,751,"CORTADOR DE CUEROS,CURTIDORES"
7,5,1,4,751,CURTIDOR DE CUEROS
7,5,1,5,751,DESCARNADOR DE CUEROS A MANO
7,5,1,6,751,DESCARNADOR DE CUEROS A MAQUINA
7,5,1,7,751,HENDEDOR DE CUEROS O CORTADOR DE CUEROS
7,5,1,8,751,LAVADOR DE CUEROS
7,5,1,9,751,LUSTRADOR DE CUEROS
7,5,1,10,751,OPERADOR DE MAQUINAS DE DIVIDIR CUEROS
7,5,1,11,751,OPERADOR DE REBANADORA DE CUEROS
7,5,1,12,751,PELADOR DE CUEROS A MANO
7,5,1,13,751,PELADOR DE CUEROS Y PELLEJOS A MAQUINA
7,5,1,14,751,PELAMBRERO
7,5,1,15,751,"PELLEJERO, CURTIDOR"
7,5,1,16,751,TE¥IDOR DE CUEROS
7,5,1,17,751,TINTORERO DE CUEROS
7,5,2,0,752,OBREROS DE LA PREPARACION DE PIELES DE PELETERIA
7,5,2,1,752,ADOBADOR DE PIELES
7,5,2,2,752,CLASIFICADOR DE PIELES
7,5,2,3,752,DEPILADOR DE PIELES
7,5,2,4,752,DESCARNADOR DE PIELES
7,5,2,5,752,ESCOGEDOR DE PIELES SIN TRATAR
7,5,2,6,752,ESTIRADOR DE PIELES
7,5,2,7,752,"IGUALADOR DE PELO,PIELES"
7,5,2,8,752,RASURADOR DE PIELES
7,5,2,9,752,SUAVIZADOR DE PIELES
7,5,2,10,752,TE¥IDOR DE PIELES A MANO
7,5,2,11,752,TINTORERO DE PIELES A MANO
7,6,0,0,760,OBREROS DE LA PREPARACION DE ALIMENTOS Y BEBIDAS
7,6,1,0,761,MOLINEROS Y TRABAJADORES ASIMILADOS
7,6,1,1,761,"AVENTADOR DE GRANOS,MOLINO"
7,6,1,2,761,DESPOLVADOR DE GRANOS
7,6,1,3,761,MOLINERO DE ARROZ
7,6,1,4,761,MOLINERO DE CEREALES
7,6,1,5,761,MOLINERO DE ESPECIAS
7,6,1,6,761,MOLINERO DE GRANOS
7,6,1,7,761,OPERADOR DE PILON DE MAIZ
7,6,1,8,761,PESADOR DE GRANOS
7,6,1,9,761,PULIDOR DE ARROZ
7,6,1,10,761,REVOLVEDOR DE GRANOS
7,6,1,11,761,SALVADERO
7,6,1,12,761,SECADOR DE ARROZ
7,6,1,13,761,SEMOLERO
7,6,2,0,762,OBREROS DE LA FABRICACION Y REFINACION DE AZUCAR
7,6,2,1,762,"CARBONADOR, REFINACION DE AZUCAR"
7,6,2,2,762,"COCEDOR, REFINACION DE AZUCAR"
7,6,2,3,762,"COMPORTERO, REFINACION DE AZUCAR"
7,6,2,4,762,MACERADOR DE REMOLACHA
7,6,2,5,762,"OPERADOR DE CRISTALIZADORA, REFINACION DE AZUCAR"
7,6,2,6,762,"OPERADOR DE DIFUSOR, AZUCAR DE REMOLACHA"
7,6,2,7,762,"OPERAD. INSTALACIONES PROCESO CONTINUO, REFIN. AZUCAR"
7,6,2,8,762,OPERADOR DE MAQUINA PULVERIZADORA DE AZUCAR
7,6,2,9,762,"TRAPICHERO, CA¥A DE AZUCAR"
7,6,3,0,763,MATARIFES Y CARNICEROS
7,6,3,1,763,"CAMALERO, MATARIFE"
7,6,3,2,763,CHACINERO
7,6,3,3,763,CHARCUTERO
7,6,3,4,763,CHORICERO
7,6,3,5,763,CORTADOR DE CARNE
7,6,3,6,763,DEGOLLADOR DE RESES
7,6,3,7,763,"DESCUARTIZADOR DE RESES, MATARIFE"
7,6,3,8,763,DESHUESADOR
7,6,3,9,763,"DESPOSTADOR, CARNES"
7,6,3,10,763,"DESPOJERO, MATADEROS"
7,6,3,11,763,ESCARGADO DE MATADERO
7,6,3,12,763,"FIAMBRERO, CARNES"
7,6,3,13,763,MANTEQUERO (MANTECA)
7,6,3,14,763,MATANCERO
7,6,3,15,763,MATANCERO EN GENERAL
7,6,3,16,763,MATARIFE
7,6,3,17,763,"PUNTILLERO,MATADEROS"
7,6,3,18,763,"TABLAJERO, CARNES"
7,6,3,19,763,TRIPERO
7,6,4,0,764,OBREROS DE LA CONSERVACION DE ALIMENTOS
7,6,4,1,764,ACECINADOR
7,6,4,2,764,"ACEITADOR DE LLENO Y VACIO, CONSERVAS DE PESCADO"
7,6,4,3,764,ADEREZADOR DE ACEITUNAS
7,6,4,4,764,AHUMADOR DE CARNES Y PESCADO
7,6,4,5,764,CAPATAZ O CONTRAMAESTRE DE LA CONSERVACION DE ALIMENTOS
7,6,4,6,764,"COCEDOR-CONSERVERO, EN GENERAL"
7,6,4,7,764,COCEDOR DE SALSAS Y CONDIMENTOS
7,6,4,8,764,COCEDOR-ESTERILIZADOR
7,6,4,9,764,CONGELADOR DE ALIMENTOS
7,6,4,10,764,CURADOR DE CARNE O PESCADO
7,6,4,11,764,DESHIDRATADOR DE ALIMENTOS
7,6,4,12,764,ENLATADOR DE PESCADO
7,6,4,13,764,ESCABECHERO
7,6,4,14,764,"LIMPIADOR DE FRUTAS Y HORTALIZAS,PARA CONSERVAS"
7,6,4,15,764,OBRERO DE LA PREPAC. Y CONSERV.  DE FRUTAS SECAS
7,6,4,16,764,"OPERADOR DE EVAPORADORA, EXTRACTOS ALIMENTICIOS"
7,6,4,17,764,"PELADOR DE FRUTAS Y HORTALIZAS,PARA CONSERVAS"
7,6,4,18,764,PREPARADOR DE MERMELADAS
7,6,4,19,764,PREPARADOR DE JAMONES O JAMONERO
7,6,4,20,764,"PREPARADOR DE BOCADITOS ENVASADOS(PAPA FRITA,CAMOTE,ETC)"
7,6,4,21,764,PREPARADOR DE ALIMENTOS CONCENTRADOS
7,6,4,22,764,PREPARADOR DE CHARQUI
7,6,4,23,764,RELLENADOR DE ACEITUNAS
7,6,4,24,764,"SALADOR DE ALIMENTOS,CARNES Y PESCADO"
7,6,4,25,764,SALAZONERO
7,6,4,26,764,SALCHICHERO
7,6,4,27,764,SECADOR DE PESCADO AL SOL
7,6,4,28,764,"TONELERO-SALADOR, PESCA"
7,6,5,0,765,OBRERO TRATAM. LECHE Y ELABORAC. PROD.LACTEOS
7,6,5,1,765,CULTIVADOR DE FERMENTOS LACTEOS
7,6,5,2,765,DESECADOR-PULVERIZADOR DE LECHE EN POLVO
7,6,5,3,765,ESTERILIZADOR DE PRODUCTOS LACTEOS
7,6,5,4,765,"HELADERO,FABRICACION"
7,6,5,5,765,HIGIENIZADOR DE LECHE
7,6,5,6,765,HORCHATERO
7,6,5,7,765,"LECHE CONDENSADA, PREPARADOR"
7,6,5,8,765,MANTEQUILLERO O MAZADOR
7,6,5,9,765,MOLDEADOR DE MANTEQUILLA
7,6,5,10,765,OPERADOR DE BATIDORA DE HELADOS
7,6,5,11,765,OPERADOR DE MAQUINA DE HOMOGENIZACION DE LA LECHE
7,6,5,12,765,PASTEURIZADOR DE LECHE Y PRODUCTOS LACTEOS
7,6,5,13,765,PREPARADOR DE MANJARBLANCO Y NATILLAS
7,6,5,14,765,PREPARADOR DE LECHE CONDENSADA
7,6,5,15,765,PREPARADOR DE YOUGURT Y CREMAS
7,6,5,16,765,QUESERO
7,6,5,17,765,REFRIGERADOR DE LECHE O PRODUCTOS LACTEOS
7,6,5,18,765,REQUESONERO
7,6,5,19,765,SALADOR DE QUESO
7,6,6,0,766,"PANADEROS, PASTELEROS, CONFITEROS Y OBREROS DE LA FABRICACIO"
7,6,6,1,766,AMASADOR DE PAN
7,6,6,2,766,ARROPIERO
7,6,6,3,766,CATADOR DE CAFE O DE TE
7,6,6,4,766,CLASIFICADOR DE CAFE O DE TE
7,6,6,5,766,"CHANCAQUERO, ELABORADOR DE CHANCACA"
7,6,6,6,766,"CHOCOLATERO, PREPARADOR"
7,6,6,7,766,"CHURRERO, PREPARADOR"
7,6,6,8,766,"COLOCADOR DE TABLAS, PANADERIA"
7,6,6,9,766,"CONFITERO, PREPARADOR"
7,6,6,10,766,"DULCERO, PREPARADOR"
7,6,6,11,766,ESCARCHADOR DE FRUTAS
7,6,6,12,766,FIDERO
7,6,6,13,766,"GALLETAS, FABRICACION, OPERADOR MAQUINAS SOBADORA DE MASA"
7,6,6,14,766,"GALLETAS, OPERADOR DE TROQUEL"
7,6,6,15,766,"GOMA MASCAR, CHICLE, OPERADOR MAQUINAS DE FABRICAR"
7,6,6,16,766,HOJALDRISTA
7,6,6,17,766,HORNERO DE PAN
7,6,6,18,766,LAMINADOR DE CHOCOLATES
7,6,6,19,766,LAMINADOR DE GALLETAS
7,6,6,20,766,"MAZAPAN, CONFECCIONADOR"
7,6,6,21,766,"MEZCLADOR DE INGREDIENTES, FABRICACION CHOCOLATE"
7,6,6,22,766,"MELCOCHERO, PREPARADOR"
7,6,6,23,766,MEZCLADOR DE CAFE
7,6,6,24,766,MEZCLADOR DE TE
7,6,6,25,766,MOLINERO DE CAFE
7,6,6,26,766,MOLINERO DE CACAO
7,6,6,27,766,"MOLINERO DE CACAO,FABRICACION DE CHOCOLATES"
7,6,6,28,766,"OFICIAL DE MASA O DE PALA,PANADERIA"
7,6,6,29,766,OPERADOR DE MAQUINA DE FABRICAR PASTAS ALIMENTICIAS
7,6,6,30,766,"OPERADOR DE MAQUINA DE GOMA DE MASCAR,CHICLE"
7,6,6,31,766,"OPERADOR MAQ.CALIBRADORA-CORTADORA MASA, FABRIC. DE GALLETAS"
7,6,6,32,766,"OPERADOR MAQ.SOBADORA MASA, FABRICACION GALLETAS"
7,6,6,33,766,OPERADOR DE TROQUEL DE GALLETAS
7,6,6,34,766,"PANADERO-PASTELERO,EN GENERAL"
7,6,6,35,766,"PASTELERO, PREPARADOR"
7,6,6,36,766,"PRENSADOR DE CACAO, FABRICACION DE CHOCOLATE"
7,6,6,37,766,PREPARADOR PASTAS PASTELERIA EN MOLDES A MAQUINA
7,6,6,38,766,PREPARADOR DE PASTAS ALIMENTICIAS
7,6,6,39,766,"REPOSTERO,ELABORACION DE PASTELES Y OTROS"
7,6,6,40,766,TORREFACTOR DE CAFE
7,6,6,41,766,TORREFACTOR DE ACHICORIA Y OTROS SUCEDANEOS
7,6,6,42,766,TOSTADOR DE CAFE
7,6,6,43,766,TOSTADOR DE CACAO
7,6,6,44,766,"TURRONERO, PREPARADOR"
7,6,7,0,767,CERVECEROS Y OBREROS ELABORACION VINOS Y BEBIDA
7,6,7,1,767,ACETIFICADOR
7,6,7,2,767,CAPATAZ O CONTRAMAESTRE DE ELABORACION DE BEBIDAS
7,6,7,3,767,CATADOR DE VINOS Y LICORES
7,6,7,4,767,"CERVECERO, GERMINACION"
7,6,7,5,767,CLASIFICADOR DE VINOS
7,6,7,6,767,ENFRASCADOR DE VINOS
7,6,7,7,767,COCEDOR DE MALTA
7,6,7,8,767,"COCEDOR DE MOSTO, CERVEZA"
7,6,7,9,767,DESECADOR DE MALTA
7,6,7,10,767,FERMENTADOR
7,6,7,11,767,FERMENTADOR DE VINOS
7,6,7,12,767,FILTRADOR DE CERVEZA
7,6,7,13,767,GASEADOR DE SIDRA
7,6,7,14,767,"LAGARERO, VINOS"
7,6,7,15,767,"LAVADOR DE PASTA,SIDRA"
7,6,7,16,767,"MALTERO, GERMINACION"
7,6,7,17,767,MEZCLADOR DE VINOS
7,6,7,18,767,OBRERO DE LA ELABORACION DE VINOS
7,6,7,19,767,OBRERO DE LA FABRICACION DE LEVADURA
7,6,7,20,767,"OBRERO DE LA GERMINACION DE GRANOS,CERVEZA"
7,6,7,21,767,OBRERO DE VINOS ACHAMPANADOS
7,6,7,22,767,"OBRERO ELABORACION SODAS, GASEOSAS Y OTRAS BEBIDAS NO ALCOHO"
7,6,7,23,767,OPERADOR DE PRENSAS DE FRUTAS
7,6,7,24,767,PISADOR DE UVA
7,6,7,25,767,PRENSADOR DE UVA
7,6,7,26,767,PREPARADOR DE BEBIDAS CARBONICAS Y JARABES
7,6,7,27,767,SECADOR DE MALTA
7,6,7,28,767,SIDRERO
7,6,7,29,767,TRASEGADOR DE VINOS
7,6,7,30,767,VINAGRERO
